"Time";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss";
"30.10.2023 02:00";"-1.6";"734.5";"750.4";"";"83";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.1";"";"";"";"";"";"";
"29.10.2023 23:00";"-2.0";"733.6";"749.6";"";"92";"Ветер, дующий с востока";"2";"";"10";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.2";"";"";"";"";"";"";
"29.10.2023 20:00";"-1.9";"733.6";"749.5";"";"92";"Ветер, дующий с востока";"3";"10";"11";"";" ";"";"";"";"-0.1";"";"";"";"";"";"";"-3.1";"Осадков нет";"12";"";"";"";"";
"29.10.2023 17:00";"-1.4";"733.9";"749.8";"";"90";"Ветер, дующий с востока";"3";"";"12";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.8";"";"";"";"";"";"";
"29.10.2023 14:00";"-0.5";"734.9";"750.8";"";"81";"Ветер, дующий с востока";"3";"";"12";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.4";"";"";"";"";"";"";
"29.10.2023 08:00";"-1.3";"738.0";"754.0";"";"80";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"-2.4";"";"";"";"";"";"";"";"-4.4";"Осадков нет";"12";"";"";"";"";
"29.10.2023 05:00";"-1.9";"739.7";"755.8";"";"83";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.4";"";"";"";"";"";"";
"29.10.2023 02:00";"-2.0";"741.4";"757.5";"";"81";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.9";"";"";"";"";"";"";
"28.10.2023 23:00";"-2.3";"742.3";"758.5";"";"83";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.8";"";"";"";"";"";"";
"28.10.2023 20:00";"-2.1";"743.3";"759.5";"";"81";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"";"-1.6";"";"";"";"";"";"";"-4.9";"Осадков нет";"12";"";"";"";"";
"28.10.2023 17:00";"-2.0";"744.2";"760.4";"";"63";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-8.1";"";"";"";"";"";"";
"28.10.2023 14:00";"-3.0";"745.1";"761.4";"";"64";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-9.0";"";"";"";"";"";"";
"28.10.2023 11:00";"-6.0";"746.2";"762.7";"";"73";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-10.2";"";"";"";"";"";"";
"28.10.2023 08:00";"-7.5";"747.4";"763.9";"";"83";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"-8.1";"";"";"";"";"";"";"";"-10.0";"Осадков нет";"12";"";"";"";"";
"28.10.2023 05:00";"-7.0";"748.4";"765.0";"";"81";"Ветер, дующий с востоко-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-9.7";"";"";"";"";"";"";
"28.10.2023 02:00";"-4.1";"749.5";"766.0";"";"66";"Ветер, дующий с юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-9.6";"";"";"";"";"";"";
"27.10.2023 23:00";"-3.6";"750.2";"766.6";"";"64";"Ветер, дующий с юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-9.6";"";"";"";"";"";"";
"27.10.2023 20:00";"-4.7";"750.6";"767.1";"";"67";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"-0.1";"";"";"";"";"";"";"-9.9";"Осадков нет";"12";"";"";"";"";
"27.10.2023 17:00";"-1.9";"751.0";"767.4";"";"53";"Ветер, дующий с запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-10.3";"";"";"";"";"";"";
"27.10.2023 14:00";"-1.6";"751.2";"767.5";"";"54";"Ветер, дующий с западо-северо-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-9.9";"";"";"";"";"";"";
"27.10.2023 08:00";"-4.0";"750.7";"767.1";"";"76";"Ветер, дующий с западо-юго-запада";"1";"";"";"";" ";"";"";"-4.0";"";"";"";"";"";"";"";"-7.6";"Осадков нет";"12";"";"";"";"";
"27.10.2023 05:00";"-3.1";"750.1";"766.5";"";"76";"Ветер, дующий с запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-6.8";"";"";"";"";"";"";
"27.10.2023 02:00";"-2.7";"749.3";"765.6";"";"74";"Ветер, дующий с запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-6.7";"";"";"";"";"";"";
"26.10.2023 23:00";"-2.4";"748.4";"764.7";"";"73";"Ветер, дующий с западо-северо-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-6.6";"";"";"";"";"";"";
"26.10.2023 20:00";"-2.1";"747.4";"763.7";"";"80";"Ветер, дующий с западо-северо-запада";"2";"";"";"";" ";"";"";"";"-1.1";"";"";"";"";"";"";"-5.2";"Осадков нет";"12";"";"";"";"";
"26.10.2023 17:00";"-1.4";"746.2";"762.4";"";"53";"Ветер, дующий с северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-9.8";"";"";"";"";"";"";
"26.10.2023 14:00";"-1.5";"744.9";"761.0";"";"73";"Ветер, дующий с северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-5.8";"";"";"";"";"";"";
"26.10.2023 11:00";"-2.3";"743.8";"760.0";"";"72";"Ветер, дующий с западо-северо-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-6.8";"";"";"";"";"";"";
"26.10.2023 08:00";"-3.8";"742.3";"758.6";"";"81";"Ветер, дующий с западо-северо-запада";"2";"";"";"";" ";"";"";"-3.8";"";"";"";"";"";"";"";"-6.7";"Осадков нет";"12";"";"";"";"";
"26.10.2023 05:00";"-3.6";"741.9";"758.2";"";"72";"Ветер, дующий с западо-северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-7.9";"";"";"";"";"";"";
"26.10.2023 02:00";"-2.8";"741.6";"757.8";"";"59";"Ветер, дующий с западо-северо-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-9.8";"";"";"";"";"";"";
"25.10.2023 23:00";"-2.9";"741.0";"757.1";"";"63";"Ветер, дующий с северо-северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-9.0";"";"";"";"";"";"";
"25.10.2023 20:00";"-1.3";"740.2";"756.3";"";"68";"Ветер, дующий с западо-северо-запада";"2";"";"";"";" ";"";"";"";"0.7";"";"";"";"";"";"";"-6.6";"Осадков нет";"12";"";"";"";"";
"25.10.2023 17:00";"-0.5";"739.9";"755.9";"";"59";"Ветер, дующий с западо-северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-7.7";"";"";"";"";"";"";
"25.10.2023 14:00";"0.1";"739.4";"755.4";"";"53";"Ветер, дующий с запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-8.4";"";"";"";"";"";"";
"25.10.2023 11:00";"-1.4";"739.3";"755.4";"";"62";"Ветер, дующий с западо-северо-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-7.8";"";"";"";"";"";"";
"25.10.2023 08:00";"-2.4";"738.8";"754.9";"";"62";"Ветер, дующий с северо-северо-запада";"1";"";"";"";" ";"";"";"-2.4";"";"";"";"";"";"";"";"-8.7";"Осадков нет";"12";"";"";"";"";
"25.10.2023 05:00";"-2.1";"738.4";"754.5";"";"63";"Ветер, дующий с севера";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-8.3";"";"";"";"";"";"";
"25.10.2023 02:00";"-1.3";"737.7";"753.2";"";"66";"Ветер, дующий с севера";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-6.9";"";"";"";"";"";"";
"24.10.2023 23:00";"-1.3";"737.2";"753.2";"";"66";"Ветер, дующий с севера";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-6.9";"";"";"";"";"";"";
"24.10.2023 20:00";"-0.6";"736.5";"752.5";"";"64";"Ветер, дующий с севера";"2";"";"";"";" ";"";"";"";"0.4";"";"";"";"";"";"";"-6.6";"Осадков нет";"12";"";"";"";"";
"24.10.2023 17:00";"-0.3";"735.4";"751.3";"";"67";"Ветер, дующий с северо-северо-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-5.8";"";"";"";"";"";"";
"24.10.2023 14:00";"0.2";"734.6";"750.4";"";"71";"Ветер, дующий с севера";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.5";"";"";"";"";"";"";
"24.10.2023 11:00";"-0.5";"734.1";"750.0";"";"88";"Ветер, дующий с востоко-северо-востока";"1";"";"";"";" ";"";"";"-1.1";"";"";"";"";"";"";"";"-2.2";"";"";"";"";"";"";
"24.10.2023 08:00";"-0.9";"734.0";"749.9";"";"94";"Ветер, дующий с северо-востока";"1";"";"";"";" ";"";"";"-1.0";"";"";"";"";"";"";"";"-1.8";"Осадков нет";"12";"";"";"";"";
"24.10.2023 05:00";"-1.0";"735.1";"751.0";"";"93";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.0";"";"";"";"";"";"";
"24.10.2023 02:00";"-0.2";"736.6";"752.5";"";"80";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.2";"";"";"";"";"";"";
"23.10.2023 23:00";"0.4";"738.7";"754.6";"";"70";"Ветер, дующий с юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.5";"";"";"";"";"";"";
"23.10.2023 20:00";"0.4";"740.0";"757.3";"";"70";"Ветер, дующий с запада";"1";"";"";"";" ";"";"";"";"0.6";"";"";"";"";"";"";"-4.5";"Осадков нет";"12";"";"";"";"";
"23.10.2023 17:00";"0.4";"741.4";"757.3";"";"70";"Ветер, дующий с западо-юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.5";"";"";"";"";"";"";
"23.10.2023 14:00";"-0.2";"742.5";"758.5";"";"78";"Ветер, дующий с западо-юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.6";"";"";"";"";"";"";
"23.10.2023 11:00";"-0.8";"743.2";"759.4";"";"74";"Ветер, дующий с запада";"1";"";"";"";" ";"";"";"-1.6";"";"";"";"";"";"";"";"-4.9";"";"";"";"";"";"";
"23.10.2023 08:00";"-1.3";"743.8";"760.0";"";"79";"Ветер, дующий с западо-юго-запада";"1";"";"";"";" ";"";"";"-1.3";"";"";"";"";"";"";"";"-4.5";"Осадков нет";"12";"";"";"";"";
"23.10.2023 05:00";"-0.6";"743.9";"760.0";"";"78";"Ветер, дующий с запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.0";"";"";"";"";"";"";
"23.10.2023 02:00";"-0.5";"743.6";"759.7";"";"85";"Ветер, дующий с запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.8";"";"";"";"";"";"";
"22.10.2023 23:00";"-0.4";"743.5";"759.6";"";"75";"Ветер, дующий с западо-северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.3";"";"";"";"";"";"";
"22.10.2023 20:00";"-0.8";"743.4";"759.5";"";"88";"Ветер, дующий с западо-северо-запада";"2";"";"";"";" ";"";"";"";"1.5";"";"";"";"";"";"";"-2.5";"Осадков нет";"12";"";"";"";"";
"22.10.2023 17:00";"0.8";"742.8";"758.8";"";"69";"Ветер, дующий с западо-северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.3";"";"";"";"";"";"";
"22.10.2023 14:00";"0.6";"742.1";"758.1";"";"69";"Ветер, дующий с западо-северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.5";"";"";"";"";"";"";
"22.10.2023 11:00";"-0.3";"742.0";"758.0";"";"75";"Ветер, дующий с западо-северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.2";"";"";"";"";"";"";
"22.10.2023 08:00";"-1.4";"741.1";"757.2";"";"83";"Ветер, дующий с западо-северо-запада";"2";"";"";"";" ";"";"";"-2.5";"";"";"";"";"";"";"";"-3.9";"Осадков нет";"12";"";"";"";"";
"22.10.2023 05:00";"-2.0";"739.9";"756.0";"";"78";"Ветер, дующий с западо-северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-5.4";"";"";"";"";"";"";
"22.10.2023 02:00";"-2.3";"739.7";"755.8";"";"77";"Ветер, дующий с северо-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-5.9";"";"";"";"";"";"";
"21.10.2023 23:00";"-1.4";"740.4";"756.5";"";"76";"Ветер, дующий с западо-северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-5.2";"";"";"";"";"";"";
"21.10.2023 20:00";"-1.1";"741.3";"757.3";"";"75";"Ветер, дующий с северо-северо-запада";"1";"";"";"";" ";"";"";"";"2.1";"";"";"";"";"";"";"-5.0";"Осадков нет";"12";"";"";"";"";
"21.10.2023 17:00";"1.3";"742.0";"757.9";"";"79";"Ветер, дующий с северо-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.9";"";"";"";"";"";"";
"21.10.2023 14:00";"1.8";"743.3";"759.2";"";"70";"Ветер, дующий с северо-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.2";"";"";"";"";"";"";
"21.10.2023 11:00";"1.1";"744.5";"760.6";"";"74";"Ветер, дующий с востоко-северо-востока";"1";"";"";"";" ";"";"";"0.3";"";"";"";"";"";"";"";"-3.0";"";"";"";"";"";"";
"21.10.2023 08:00";"0.5";"744.9";"760.9";"";"94";"Ветер, дующий с севера";"1";"";"";"";" ";"";"";"0.5";"";"";"";"";"";"";"";"-0.4";"Осадков нет";"12";"";"";"";"";
"21.10.2023 05:00";"1.6";"745.3";"761.3";"";"95";"Ветер, дующий с севера";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"";"";"";
"21.10.2023 02:00";"2.1";"745.6";"761.6";"";"95";"Ветер, дующий с севера";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.4";"";"";"";"";"";"";
"20.10.2023 23:00";"2.4";"745.9";"761.8";"";"95";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.7";"";"";"";"";"";"";
"20.10.2023 20:00";"2.3";"745.9";"761.9";"";"95";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"4.1";"";"";"";"";"";"";"1.5";"Осадков нет";"12";"";"";"";"";
"20.10.2023 17:00";"3.8";"745.6";"761.4";"";"93";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.8";"";"";"";"";"";"";
"20.10.2023 14:00";"3.4";"745.5";"761.4";"";"95";"Ветер, дующий с северо-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.6";"";"";"";"";"";"";
"20.10.2023 11:00";"4.1";"745.4";"761.2";"";"95";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.4";"";"";"";"";"";"";
"20.10.2023 08:00";"3.4";"745.4";"761.3";"";"95";"Штиль, безветрие";"0";"";"";"";" ";"";"";"2.7";"";"";"";"";"";"";"";"2.7";"Осадков нет";"12";"";"";"";"";
"20.10.2023 05:00";"3.2";"745.7";"761.6";"";"95";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.4";"";"";"";"";"";"";
"20.10.2023 02:00";"2.7";"746.0";"762.0";"";"93";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.7";"";"";"";"";"";"";
"19.10.2023 23:00";"3.6";"746.1";"762.0";"";"83";"Ветер, дующий с западо-юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.0";"";"";"";"";"";"";
"19.10.2023 20:00";"4.1";"745.5";"761.3";"";"69";"Ветер, дующий с западо-юго-запада";"1";"";"";"";" ";"";"";"";"6.1";"";"";"";"";"";"";"-1.1";"Осадков нет";"12";"";"";"";"";
"19.10.2023 17:00";"5.6";"744.6";"760.3";"";"53";"Ветер, дующий с западо-юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.3";"";"";"";"";"";"";
"19.10.2023 14:00";"4.6";"743.6";"759.4";"";"62";"Ветер, дующий с запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.2";"";"";"";"";"";"";
"19.10.2023 11:00";"3.8";"741.9";"757.6";"";"72";"Ветер, дующий с западо-юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.9";"";"";"";"";"";"";
"19.10.2023 08:00";"3.4";"740.2";"755.9";"";"74";"Ветер, дующий с запада";"2";"";"";"";" ";"";"";"2.3";"";"";"";"";"";"";"";"-0.9";"Осадков нет";"12";"";"";"";"";
"19.10.2023 05:00";"3.4";"739.3";"755.0";"";"72";"Ветер, дующий с западо-юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.2";"";"";"";"";"";"";
"19.10.2023 02:00";"3.5";"738.4";"754.1";"";"78";"Ветер, дующий с запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.0";"";"";"";"";"";"";
"18.10.2023 23:00";"3.1";"738.1";"753.8";"";"85";"Ветер, дующий с юго-юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";
"18.10.2023 20:00";"2.3";"738.0";"753.7";"";"88";"Ветер, дующий с юго-юго-востока";"1";"";"";"";" ";"";"";"";"5.9";"";"";"";"";"";"";"0.5";"Осадков нет";"12";"";"";"";"";
"18.10.2023 17:00";"2.5";"737.8";"753.6";"";"89";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"";"";"";
"18.10.2023 14:00";"5.7";"737.5";"753.1";"";"56";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.5";"";"";"";"";"";"";
"18.10.2023 11:00";"3.4";"737.2";"752.9";"";"71";"Ветер, дующий с юго-юго-запада";"1";"";"";"";" ";"";"";"2.5";"";"";"";"";"";"";"";"-1.4";"";"";"";"";"";"";
"18.10.2023 08:00";"4.0";"736.2";"751.9";"";"63";"Ветер, дующий с юго-юго-запада";"1";"";"";"";" ";"";"";"4.0";"";"";"";"";"";"";"";"-2.4";"Осадков нет";"12";"";"";"";"";
"18.10.2023 05:00";"4.6";"735.7";"751.4";"";"59";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.8";"";"";"";"";"";"";
"18.10.2023 02:00";"5.7";"735.1";"750.7";"";"60";"Ветер, дующий с юга";"2";"";"11";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.6";"";"";"";"";"";"";
"17.10.2023 23:00";"9.9";"733.6";"748.9";"";"64";"Ветер, дующий с западо-юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.3";"";"";"";"";"";"";
"17.10.2023 20:00";"11.7";"733.6";"748.8";"";"46";"Ветер, дующий с юго-востока";"2";"";"";"";" ";"";"";"";"14.6";"";"";"";"";"";"";"0.4";"Осадков нет";"12";"";"";"";"";
"17.10.2023 17:00";"12.9";"735.3";"750.4";"";"46";"Ветер, дующий с юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.5";"";"";"";"";"";"";
"17.10.2023 14:00";"14.5";"737.6";"752.7";"";"37";"Ветер, дующий с юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.1";"";"";"";"";"";"";
"17.10.2023 11:00";"10.6";"739.4";"754.8";"";"61";"Ветер, дующий с юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.3";"";"";"";"";"";"";
"17.10.2023 08:00";"5.9";"740.2";"755.8";"";"85";"Ветер, дующий с юго-востока";"1";"";"";"";" ";"";"";"5.8";"";"";"";"";"";"";"";"3.5";"Осадков нет";"12";"";"";"";"";
"17.10.2023 05:00";"6.3";"741.2";"756.8";"";"85";"Ветер, дующий с юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.9";"";"";"";"";"";"";
"17.10.2023 02:00";"9.9";"741.9";"757.3";"";"70";"Ветер, дующий с юго-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.7";"";"";"";"";"";"";
"16.10.2023 23:00";"12.7";"741.9";"757.1";"";"65";"Ветер, дующий с западо-юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.3";"";"";"";"";"";"";
"16.10.2023 20:00";"12.7";"741.5";"756.7";"";"66";"Ветер, дующий с юго-запада";"1";"";"";"";" ";"";"";"";"16.7";"";"";"";"";"";"";"6.5";"Осадков нет";"12";"";"";"";"";
"16.10.2023 17:00";"15.7";"741.0";"756.1";"";"54";"Ветер, дующий с западо-юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.4";"";"";"";"";"";"";
"16.10.2023 14:00";"14.1";"741.1";"756.2";"";"71";"Ветер, дующий с западо-юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.9";"";"";"";"";"";"";
"16.10.2023 11:00";"12.3";"740.5";"755.7";"";"83";"Ветер, дующий с юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.5";"";"";"";"";"";"";
"16.10.2023 08:00";"12.1";"739.5";"754.8";"";"84";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"10.6";"";"";"";"";"";"";"";"9.5";"Осадков нет";"12";"";"";"";"";
"16.10.2023 05:00";"12.6";"739.0";"754.2";"";"85";"Ветер, дующий с юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.2";"";"";"";"";"";"";
"16.10.2023 02:00";"12.0";"738.6";"753.8";"";"89";"Ветер, дующий с западо-юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.3";"";"";"";"";"";"";
"15.10.2023 23:00";"10.9";"738.6";"753.9";"";"95";"Ветер, дующий с западо-юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.1";"";"";"";"";"";"";
"15.10.2023 20:00";"10.6";"738.6";"753.9";"";"94";"Ветер, дующий с юго-запада";"1";"";"";"";" ";"";"";"";"10.6";"";"";"";"";"";"";"9.6";"Осадков нет";"12";"";"";"";"";
"15.10.2023 17:00";"8.7";"738.6";"754.0";"";"95";"Ветер, дующий с юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.9";"";"";"";"";"";"";
"15.10.2023 14:00";"7.5";"738.6";"754.0";"";"95";"Ветер, дующий с западо-юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.7";"";"";"";"";"";"";
"15.10.2023 11:00";"4.5";"738.7";"754.4";"";"95";"Ветер, дующий с юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.8";"";"";"";"";"";"";
"15.10.2023 08:00";"3.6";"739.9";"755.5";"";"92";"Штиль, безветрие";"0";"";"";"";" ";"";"";"-1.3";"";"";"";"";"";"";"";"2.4";"Осадков нет";"12";"";"";"";"";
"15.10.2023 05:00";"2.7";"741.2";"757.0";"";"93";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.7";"";"";"";"";"";"";
"15.10.2023 02:00";"0.4";"742.8";"758.8";"";"94";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.4";"";"";"";"";"";"";
"14.10.2023 23:00";"-0.3";"743.6";"759.7";"";"90";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.7";"";"";"";"";"";"";
"14.10.2023 20:00";"3.3";"743.7";"759.5";"";"84";"Ветер, дующий с запада";"1";"";"";"";" ";"";"";"";"6.7";"";"";"";"";"";"";"0.9";"Осадков нет";"12";"";"";"";"";
"14.10.2023 17:00";"6.4";"742.6";"758.2";"";"65";"Ветер, дующий с западо-северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.2";"";"";"";"";"";"";
"14.10.2023 14:00";"5.5";"741.6";"757.3";"";"78";"Ветер, дующий с запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.9";"";"";"";"";"";"";
"14.10.2023 11:00";"5.1";"740.5";"756.1";"";"81";"Ветер, дующий с запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.1";"";"";"";"";"";"";
"14.10.2023 08:00";"3.9";"739.3";"755.0";"";"89";"Ветер, дующий с запада";"1";"";"";"";" ";"";"";"3.6";"";"";"";"";"";"";"";"2.3";"Осадков нет";"12";"";"";"";"";
"14.10.2023 05:00";"4.2";"738.2";"753.9";"";"91";"Ветер, дующий с запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.8";"";"";"";"";"";"";
"14.10.2023 02:00";"5.2";"736.8";"752.4";"";"87";"Ветер, дующий с запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.2";"";"";"";"";"";"";
"13.10.2023 23:00";"5.1";"735.5";"751.1";"";"93";"Ветер, дующий с запада";"1";"";"10";"";" ";"";"";"";"";"";"";"";"";"";"";"4.1";"";"";"";"";"";"";
"13.10.2023 20:00";"6.8";"735.1";"750.5";"";"92";"Ветер, дующий с юго-юго-запада";"2";"";"";"";" ";"";"";"";"7.4";"";"";"";"";"";"";"5.6";"Осадков нет";"12";"";"";"";"";
"13.10.2023 17:00";"7.0";"735.1";"750.5";"";"89";"Ветер, дующий с юго-юго-запада";"1";"";"11";"";" ";"";"";"";"";"";"";"";"";"";"";"5.3";"";"";"";"";"";"";
"13.10.2023 14:00";"6.4";"735.3";"750.7";"";"93";"Ветер, дующий с юго-юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.3";"";"";"";"";"";"";
"13.10.2023 11:00";"6.1";"735.6";"751.1";"";"90";"Ветер, дующий с юго-юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.6";"";"";"";"";"";"";
"13.10.2023 08:00";"5.6";"735.1";"750.6";"";"92";"Ветер, дующий с западо-юго-запада";"2";"";"";"";" ";"";"";"1.8";"";"";"";"";"";"";"";"4.4";"Осадков нет";"12";"";"";"";"";
"13.10.2023 05:00";"5.7";"734.4";"749.9";"";"90";"Ветер, дующий с юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.1";"";"";"";"";"";"";
"13.10.2023 02:00";"4.5";"734.6";"750.1";"";"93";"Ветер, дующий с юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.4";"";"";"";"";"";"";
"12.10.2023 23:00";"3.5";"735.7";"751.4";"";"91";"Ветер, дующий с юго-юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.2";"";"";"";"";"";"";
