"Time";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss";
"26.10.2023 06:00";"-2.8";"750.7";"764.5";"";"70";"Ветер, дующий с юго-юго-востока";"1";"";"";"";" ";"";"";"-3.2";"";"";"";"";"";"";"";"-7.5";"Осадков нет";"12";"";"";"";"";
"26.10.2023 03:00";"-2.3";"750.9";"764.8";"";"70";"Ветер, дующий с юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-7.0";"";"";"";"";"";"";
"26.10.2023 00:00";"-1.5";"751.3";"765.1";"";"68";"Ветер, дующий с юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-6.8";"";"";"";"";"";"";
"25.10.2023 21:00";"-1.1";"751.6";"765.4";"";"64";"Ветер, дующий с юго-востока";"1";"";"";"";" ";"";"";"";"-0.3";"";"";"";"";"";"";"-7.2";"Осадков нет";"12";"";"";"";"";
"25.10.2023 18:00";"-0.8";"751.4";"765.1";"";"62";"Ветер, дующий с юго-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-7.3";"Осадков нет";"12";"";"";"";"";
"25.10.2023 15:00";"-0.3";"751.2";"764.9";"";"63";"Ветер, дующий с юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-6.5";"";"";"";"";"";"";
"25.10.2023 12:00";"-0.5";"751.6";"765.4";"";"64";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-6.6";"";"";"";"";"";"";
"25.10.2023 09:00";"-1.4";"751.0";"764.8";"";"67";"Штиль, безветрие";"0";"";"";"";" ";"";"";"-1.7";"";"";"";"";"";"";"";"-6.8";"Осадков нет";"12";"";"";"";"";
"25.10.2023 06:00";"-1.4";"750.0";"763.8";"";"75";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"-1.4";"";"";"";"";"";"";"";"-5.3";"Осадков нет";"12";"";"";"";"";
"25.10.2023 03:00";"-1.0";"749.6";"763.4";"";"72";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-5.5";"";"";"";"";"";"";
"25.10.2023 00:00";"-0.7";"749.0";"762.7";"";"79";"Ветер, дующий с юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.0";"";"";"";"";"";"";
"24.10.2023 21:00";"-0.9";"748.4";"762.1";"";"83";"Ветер, дующий с юго-юго-запада";"1";"";"";"";" ";"";"";"";"1.7";"";"";"";"";"";"";"-3.5";"Осадков нет";"12";"";"";"";"";
"24.10.2023 18:00";"-0.9";"747.7";"761.4";"";"81";"Ветер, дующий с юго-юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.8";"Осадков нет";"12";"";"";"";"";
"24.10.2023 15:00";"0.7";"746.1";"759.7";"";"89";"Ветер, дующий с запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.0";"";"";"";"";"";"";
"24.10.2023 12:00";"1.1";"744.7";"758.3";"";"91";"Ветер, дующий с запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.3";"";"";"";"";"";"";
"24.10.2023 09:00";"1.0";"743.7";"757.2";"";"96";"Ветер, дующий с запада";"2";"";"";"";" ";"";"";"0.9";"";"";"";"";"";"";"";"0.4";"5.0";"12";"";"";"";"";
"24.10.2023 06:00";"1.7";"741.9";"755.4";"";"97";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"0.9";"";"";"";"";"";"";"";"1.2";"6.0";"12";"";"";"";"";
"24.10.2023 03:00";"1.0";"740.5";"754.0";"";"98";"Ветер, дующий с запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";
"24.10.2023 00:00";"1.7";"739.1";"752.5";"";"97";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.2";"";"";"";"";"";"";
"23.10.2023 21:00";"2.9";"737.8";"751.0";"";"99";"Ветер, дующий с запада";"3";"";"";"";" ";"";"";"";"5.3";"";"";"";"";"";"";"2.7";"2.0";"12";"";"";"";"";
"23.10.2023 18:00";"4.1";"737.3";"750.5";"";"96";"Ветер, дующий с западо-юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.5";"2.0";"12";"";"";"";"";
"23.10.2023 15:00";"5.1";"737.8";"751.0";"";"96";"Ветер, дующий с юго-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.5";"";"";"";"";"";"";
"23.10.2023 12:00";"4.0";"739.5";"752.8";"";"97";"Ветер, дующий с юго-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.5";"";"";"";"";"";"";
"23.10.2023 09:00";"3.1";"740.5";"753.9";"";"97";"Ветер, дующий с юго-юго-востока";"1";"";"";"";" ";"";"";"1.5";"";"";"";"";"";"";"";"2.7";"2.0";"12";"";"";"";"";
"23.10.2023 06:00";"2.6";"742.5";"755.9";"";"97";"Штиль, безветрие";"0";"";"";"";" ";"";"";"1.5";"";"";"";"";"";"";"";"2.2";"2.0";"12";"";"";"";"";
"23.10.2023 03:00";"2.1";"744.6";"758.1";"";"97";"Ветер, дующий с юго-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.7";"";"";"";"";"";"";
"23.10.2023 00:00";"1.8";"746.6";"760.2";"";"96";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.2";"";"";"";"";"";"";
"22.10.2023 21:00";"1.5";"748.8";"762.4";"";"92";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"";"2.3";"";"";"";"";"";"";"0.4";"Осадков нет";"12";"";"";"";"";
"22.10.2023 18:00";"1.6";"750.3";"763.9";"";"91";"Ветер, дующий с юго-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.2";"Осадков нет";"12";"";"";"";"";
"22.10.2023 15:00";"2.2";"751.9";"765.6";"";"87";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.2";"";"";"";"";"";"";
"22.10.2023 12:00";"1.0";"753.4";"767.1";"";"94";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.2";"";"";"";"";"";"";
"22.10.2023 09:00";"-0.6";"754.0";"767.8";"";"97";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"-2.8";"";"";"";"";"";"";"";"-1.0";"Осадков нет";"12";"";"";"";"";
"22.10.2023 06:00";"-1.5";"754.0";"767.8";"";"98";"Штиль, безветрие";"0";"";"";"";" ";"";"";"-2.8";"";"";"";"";"";"";"";"-1.8";"Осадков нет";"12";"";"";"";"";
"22.10.2023 03:00";"-2.5";"754.5";"768.4";"";"96";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.0";"";"";"";"";"";"";
"22.10.2023 00:00";"-2.4";"754.9";"768.8";"";"97";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.8";"";"";"";"";"";"";
"21.10.2023 21:00";"-1.7";"754.0";"767.8";"";"96";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"4.0";"";"";"";"";"";"";"-2.3";"Осадков нет";"12";"";"";"";"";
"21.10.2023 18:00";"0.4";"753.4";"767.1";"";"89";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.2";"Осадков нет";"12";"";"";"";"";
"21.10.2023 15:00";"3.4";"752.3";"765.8";"";"80";"Ветер, дующий с юго-юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.2";"";"";"";"";"";"";
"21.10.2023 12:00";"2.7";"751.3";"764.9";"";"86";"Ветер, дующий с запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.5";"";"";"";"";"";"";
"21.10.2023 09:00";"1.2";"750.1";"763.8";"";"95";"Ветер, дующий с юго-юго-запада";"1";"";"";"";" ";"";"";"1.2";"";"";"";"";"";"";"";"0.5";"Осадков нет";"12";"";"";"";"";
"21.10.2023 06:00";"1.7";"748.6";"762.1";"";"97";"Ветер, дующий с юго-запада";"2";"";"";"";" ";"";"";"1.7";"";"";"";"";"";"";"";"1.2";"Осадков нет";"12";"";"";"";"";
"21.10.2023 03:00";"2.3";"747.4";"760.9";"";"96";"Ветер, дующий с юго-юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.7";"";"";"";"";"";"";
"21.10.2023 00:00";"2.8";"746.8";"760.3";"";"96";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.2";"";"";"";"";"";"";
"20.10.2023 21:00";"3.4";"746.7";"760.2";"";"96";"Ветер, дующий с юго-юго-востока";"2";"";"";"";" ";"";"";"";"5.1";"";"";"";"";"";"";"2.8";"2.0";"12";"";"";"";"";
"20.10.2023 18:00";"4.0";"745.9";"759.4";"";"96";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.4";"5.0";"12";"";"";"";"";
"20.10.2023 15:00";"4.5";"745.8";"759.2";"";"95";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.8";"";"";"";"";"";"";
"20.10.2023 12:00";"4.8";"745.6";"758.9";"";"96";"Ветер, дующий с юго-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.2";"";"";"";"";"";"";
"20.10.2023 09:00";"4.5";"745.0";"758.4";"";"97";"Ветер, дующий с юго-юго-востока";"1";"";"";"";" ";"";"";"4.4";"";"";"";"";"";"";"";"4.0";"3.0";"12";"";"";"";"";
"20.10.2023 06:00";"4.7";"744.5";"757.9";"";"97";"Штиль, безветрие";"0";"";"";"";" ";"";"";"4.5";"";"";"";"";"";"";"";"4.2";"1.0";"12";"";"";"";"";
"20.10.2023 03:00";"4.9";"744.1";"757.5";"";"97";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.5";"";"";"";"";"";"";
"20.10.2023 00:00";"4.7";"743.8";"757.2";"";"97";"Ветер, дующий с юго-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.2";"";"";"";"";"";"";
"19.10.2023 21:00";"4.6";"743.4";"756.7";"";"96";"Ветер, дующий с юго-юго-востока";"1";"";"";"";" ";"";"";"";"5.9";"";"";"";"";"";"";"4.0";"2.0";"12";"";"";"";"";
"19.10.2023 18:00";"4.8";"743.0";"756.4";"";"95";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.0";"2.0";"12";"";"";"";"";
"19.10.2023 15:00";"5.5";"742.6";"755.9";"";"91";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.2";"";"";"";"";"";"";
"19.10.2023 12:00";"5.5";"742.4";"755.7";"";"93";"Ветер, дующий с юго-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.5";"";"";"";"";"";"";
"19.10.2023 09:00";"4.4";"742.1";"755.5";"";"96";"Ветер, дующий с юго-юго-востока";"1";"";"";"";" ";"";"";"3.8";"";"";"";"";"";"";"";"3.8";"0.8";"12";"";"";"";"";
"19.10.2023 06:00";"3.8";"741.9";"755.2";"";"96";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"3.8";"";"";"";"";"";"";"";"3.2";"1.0";"12";"";"";"";"";
"19.10.2023 03:00";"3.9";"742.0";"755.4";"";"95";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.2";"";"";"";"";"";"";
"19.10.2023 00:00";"4.7";"742.0";"755.4";"";"95";"Ветер, дующий с юго-юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";
"18.10.2023 15:00";"5.7";"742.6";"755.8";"";"73";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.2";"";"";"";"";"";"";
"18.10.2023 12:00";"6.7";"742.4";"755.6";"";"71";"Ветер, дующий с юга";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.8";"";"";"";"";"";"";
"18.10.2023 09:00";"4.4";"742.0";"755.4";"";"85";"Ветер, дующий с юга";"3";"";"";"";" ";"";"";"3.2";"";"";"";"";"";"";"";"2.0";"Осадков нет";"12";"";"";"";"";
"18.10.2023 06:00";"4.0";"741.5";"754.9";"";"82";"Ветер, дующий с юго-юго-запада";"3";"";"";"";" ";"";"";"3.2";"";"";"";"";"";"";"";"1.2";"Осадков нет";"12";"";"";"";"";
"18.10.2023 03:00";"4.0";"740.9";"754.3";"";"85";"Ветер, дующий с юго-юго-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.7";"";"";"";"";"";"";
"18.10.2023 00:00";"3.7";"740.3";"753.7";"";"89";"Ветер, дующий с юго-юго-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.0";"";"";"";"";"";"";
"17.10.2023 21:00";"3.8";"740.2";"753.4";"";"87";"Ветер, дующий с юго-юго-запада";"3";"";"";"";" ";"";"";"";"4.8";"";"";"";"";"";"";"1.8";"Осадков нет";"12";"";"";"";"";
"17.10.2023 18:00";"3.8";"739.6";"752.8";"";"86";"Ветер, дующий с юго-юго-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.7";"Осадков нет";"12";"";"";"";"";
"17.10.2023 15:00";"4.6";"739.0";"752.3";"";"77";"Ветер, дующий с юго-юго-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";
"17.10.2023 12:00";"3.0";"739.0";"752.4";"";"84";"Ветер, дующий с юго-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.5";"";"";"";"";"";"";
"17.10.2023 09:00";"2.3";"738.1";"751.4";"";"91";"Ветер, дующий с юго-запада";"4";"";"";"";" ";"";"";"2.1";"";"";"";"";"";"";"";"1.0";"Осадков нет";"12";"";"";"";"";
"17.10.2023 06:00";"3.0";"737.1";"750.4";"";"88";"Ветер, дующий с юго-запада";"2";"";"";"";" ";"";"";"3.0";"";"";"";"";"";"";"";"1.2";"3.0";"12";"";"";"";"";
"17.10.2023 03:00";"3.8";"737.0";"750.3";"";"91";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.5";"";"";"";"";"";"";
"17.10.2023 00:00";"5.2";"736.9";"750.0";"";"97";"Ветер, дующий с западо-юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.7";"";"";"";"";"";"";
"16.10.2023 21:00";"5.5";"737.5";"750.7";"";"95";"Ветер, дующий с западо-юго-запада";"2";"";"";"";" ";"";"";"";"6.6";"";"";"";"";"";"";"4.8";"9.0";"12";"";"";"";"";
"16.10.2023 18:00";"5.4";"738.1";"751.3";"";"95";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.7";"6.0";"12";"";"";"";"";
"16.10.2023 15:00";"5.2";"738.3";"751.6";"";"95";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.4";"";"";"";"";"";"";
"16.10.2023 12:00";"5.8";"739.4";"752.6";"";"91";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.5";"";"";"";"";"";"";
"16.10.2023 09:00";"6.7";"739.8";"752.9";"";"90";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"6.3";"";"";"";"";"";"";"";"5.2";"Осадков нет";"12";"";"";"";"";
"16.10.2023 06:00";"7.2";"739.9";"753.1";"";"97";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"6.9";"";"";"";"";"";"";"";"6.7";"Осадков нет";"12";"";"";"";"";
"16.10.2023 03:00";"7.6";"740.4";"753.5";"";"96";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.0";"";"";"";"";"";"";
"16.10.2023 00:00";"8.2";"740.4";"753.5";"";"93";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.2";"";"";"";"";"";"";
"15.10.2023 21:00";"9.4";"740.1";"753.1";"";"92";"Ветер, дующий с юго-юго-запада";"1";"";"";"";" ";"";"";"";"12.6";"";"";"";"";"";"";"8.2";"4.0";"12";"";"";"";"";
"15.10.2023 15:00";"10.2";"739.2";"752.2";"";"92";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.0";"";"";"";"";"";"";
"15.10.2023 12:00";"9.7";"739.0";"752.1";"";"92";"Ветер, дующий с юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.5";"";"";"";"";"";"";
"15.10.2023 09:00";"12.6";"738.5";"751.4";"";"91";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"12.6";"";"";"";"";"";"";"";"11.2";"3.0";"12";"";"";"";"";
"15.10.2023 06:00";"12.9";"738.1";"751.0";"";"91";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"12.4";"";"";"";"";"";"";"";"11.4";"3.0";"12";"";"";"";"";
"15.10.2023 03:00";"12.7";"738.6";"751.4";"";"91";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.2";"";"";"";"";"";"";
"15.10.2023 00:00";"12.8";"739.6";"752.4";"";"90";"Ветер, дующий с юга";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.2";"";"";"";"";"";"";
"14.10.2023 21:00";"12.8";"740.0";"752.8";"";"90";"Ветер, дующий с юга";"3";"";"";"";" ";"";"";"";"12.8";"";"";"";"";"";"";"11.2";"2.0";"12";"";"";"";"";
"14.10.2023 18:00";"12.5";"740.8";"753.7";"";"80";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.2";"0.9";"12";"";"";"";"";
"14.10.2023 15:00";"11.2";"742.0";"754.9";"";"85";"Ветер, дующий с юга";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.7";"";"";"";"";"";"";
"14.10.2023 12:00";"8.1";"743.1";"756.3";"";"90";"Ветер, дующий с юго-юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.5";"";"";"";"";"";"";
"14.10.2023 09:00";"6.6";"745.6";"758.8";"";"86";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"4.4";"";"";"";"";"";"";"";"4.4";"Осадков нет";"12";"";"";"";"";
"14.10.2023 06:00";"4.8";"747.2";"760.6";"";"87";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"4.4";"";"";"";"";"";"";"";"2.8";"Осадков нет";"12";"";"";"";"";
"14.10.2023 03:00";"5.1";"747.9";"761.3";"";"85";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.7";"";"";"";"";"";"";
"14.10.2023 00:00";"4.9";"748.1";"761.5";"";"85";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.5";"";"";"";"";"";"";
"13.10.2023 21:00";"6.7";"747.7";"760.9";"";"74";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"";"12.5";"";"";"";"";"";"";"2.4";"Осадков нет";"12";"";"";"";"";
"13.10.2023 18:00";"9.6";"746.4";"759.5";"";"60";"Ветер, дующий с юга";"2";"";"13";"";" ";"";"";"";"";"";"";"";"";"";"";"2.2";"Осадков нет";"12";"";"";"";"";
"13.10.2023 15:00";"12.2";"745.0";"758.0";"";"49";"Ветер, дующий с юга";"5";"";"13";"";" ";"";"";"";"";"";"";"";"";"";"";"1.8";"";"";"";"";"";"";
"13.10.2023 12:00";"10.5";"743.2";"756.3";"";"59";"Ветер, дующий с юга";"5";"";"13";"";" ";"";"";"";"";"";"";"";"";"";"";"2.7";"";"";"";"";"";"";
"13.10.2023 09:00";"9.3";"741.1";"754.2";"";"73";"Ветер, дующий с юга";"4";"";"";"";" ";"";"";"8.5";"";"";"";"";"";"";"";"4.7";"0.4";"12";"";"";"";"";
"13.10.2023 06:00";"8.9";"739.2";"752.2";"";"83";"Ветер, дующий с юга";"4";"";"";"";" ";"";"";"8.5";"";"";"";"";"";"";"";"6.2";"0.4";"12";"";"";"";"";
"13.10.2023 03:00";"9.3";"738.5";"751.6";"";"87";"Ветер, дующий с юго-юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.2";"";"";"";"";"";"";
"13.10.2023 00:00";"10.5";"738.1";"751.1";"";"71";"Ветер, дующий с юга";"3";"";"12";"";" ";"";"";"";"";"";"";"";"";"";"";"5.5";"";"";"";"";"";"";
"12.10.2023 21:00";"11.9";"737.5";"750.4";"";"80";"Ветер, дующий с юга";"3";"";"12";"";" ";"";"";"";"12.1";"";"";"";"";"";"";"8.5";"0.5";"12";"";"";"";"";
"12.10.2023 18:00";"12.0";"736.7";"749.6";"";"80";"Ветер, дующий с юга";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.7";"0.5";"12";"";"";"";"";
"12.10.2023 15:00";"11.1";"737.2";"750.1";"";"79";"Ветер, дующий с юга";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.5";"";"";"";"";"";"";
"12.10.2023 12:00";"9.8";"736.9";"749.9";"";"76";"Ветер, дующий с юго-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.7";"";"";"";"";"";"";
"12.10.2023 09:00";"7.0";"739.3";"752.5";"";"84";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"4.5";"";"";"";"";"";"";"";"4.5";"0.4";"12";"";"";"";"";
"12.10.2023 06:00";"6.4";"740.8";"754.0";"";"82";"Ветер, дующий с юга";"3";"";"";"";" ";"";"";"4.5";"";"";"";"";"";"";"";"3.5";"0.4";"12";"";"";"";"";
"12.10.2023 03:00";"4.8";"743.2";"756.6";"";"88";"Ветер, дующий с юга";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.0";"";"";"";"";"";"";
"12.10.2023 00:00";"5.9";"745.6";"759.0";"";"59";"Ветер, дующий с юго-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.5";"";"";"";"";"";"";
"11.10.2023 21:00";"5.6";"748.1";"761.5";"";"57";"Ветер, дующий с юго-востока";"4";"";"";"";" ";"";"";"";"7.5";"";"";"";"";"";"";"-2.3";"Осадков нет";"12";"";"";"";"";
"11.10.2023 18:00";"5.5";"750.2";"763.6";"";"58";"Ветер, дующий с юго-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.2";"Осадков нет";"12";"";"";"";"";
"11.10.2023 15:00";"7.0";"751.9";"765.2";"";"54";"Ветер, дующий с юго-востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.8";"";"";"";"";"";"";
"11.10.2023 12:00";"6.3";"753.1";"766.6";"";"68";"Ветер, дующий с юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";
"11.10.2023 09:00";"0.5";"753.2";"766.9";"";"94";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"-2.1";"";"";"";"";"";"";"";"-0.3";"Осадков нет";"12";"";"";"";"";
"11.10.2023 06:00";"-1.4";"752.6";"766.4";"";"97";"Ветер, дующий с юго-юго-запада";"1";"";"";"";" ";"";"";"-1.4";"";"";"";"";"";"";"";"-1.8";"0.1";"12";"";"";"";"";
"11.10.2023 03:00";"-1.3";"751.3";"765.1";"";"96";"Ветер, дующий с юго-юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.8";"";"";"";"";"";"";
"11.10.2023 00:00";"0.0";"750.4";"764.0";"";"90";"Ветер, дующий с юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.5";"";"";"";"";"";"";
"10.10.2023 21:00";"2.1";"749.1";"762.7";"";"89";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.5";"0.7";"12";"";"";"";"";
"10.10.2023 18:00";"2.0";"747.4";"760.9";"";"90";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.5";"0.6";"12";"";"";"";"";
"10.10.2023 15:00";"2.5";"745.6";"759.1";"";"90";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.0";"";"";"";"";"";"";
"10.10.2023 12:00";"2.8";"744.4";"757.9";"";"88";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.0";"";"";"";"";"";"";
"10.10.2023 09:00";"2.3";"743.3";"756.7";"";"88";"Ветер, дующий с юго-запада";"3";"";"";"";" ";"";"";"1.6";"";"";"";"";"";"";"";"0.5";"1.0";"12";"";"";"";"";
"10.10.2023 06:00";"1.8";"742.1";"755.6";"";"91";"Ветер, дующий с западо-юго-запада";"2";"";"";"";" ";"";"";"1.6";"";"";"";"";"";"";"";"0.5";"1.0";"12";"";"";"";"";
"10.10.2023 03:00";"2.2";"741.4";"754.8";"";"95";"Ветер, дующий с западо-юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.4";"";"";"";"";"";"";
"10.10.2023 00:00";"2.1";"740.8";"754.3";"";"94";"Ветер, дующий с юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.2";"";"";"";"";"";"";
"09.10.2023 21:00";"3.1";"740.2";"753.6";"";"91";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"";"4.4";"";"";"";"";"";"";"1.7";"0.6";"12";"";"";"";"";
"09.10.2023 18:00";"3.5";"738.7";"752.0";"";"88";"Ветер, дующий с западо-юго-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.7";"0.6";"12";"";"";"";"";
"09.10.2023 15:00";"4.4";"736.9";"750.1";"";"83";"Ветер, дующий с западо-юго-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.7";"";"";"";"";"";"";
"09.10.2023 12:00";"3.9";"735.4";"748.6";"";"86";"Ветер, дующий с западо-юго-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.7";"";"";"";"";"";"";
"09.10.2023 09:00";"2.7";"733.3";"746.5";"";"90";"Ветер, дующий с западо-юго-запада";"5";"";"";"";" ";"";"";"1.4";"";"";"";"";"";"";"";"1.2";"2.0";"12";"";"";"";"";
"09.10.2023 06:00";"2.4";"731.1";"744.4";"";"93";"Ветер, дующий с западо-юго-запада";"5";"";"";"";" ";"";"";"1.4";"";"";"";"";"";"";"";"1.4";"2.0";"12";"";"";"";"";
"09.10.2023 03:00";"1.7";"728.8";"742.0";"";"94";"Ветер, дующий с западо-юго-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";
"09.10.2023 00:00";"1.7";"727.1";"740.2";"";"95";"Ветер, дующий с юго-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.0";"";"";"";"";"";"";
